T;P;F
38.53083023;;
38.5443125;0.007416666667;134.8314607
38.58545703;;
38.59871246;;
38.61013324;0.004916666667;203.3898305
38.62162109;0.0008125;1230.769231
38.63499664;0.0008125;1230.769231
38.64648106;0.001541666667;648.6486486
38.65940062;0.001541666667;648.6486486
38.67314606;0.006291666667;158.9403974
39.03154805;0.007395833333;135.2112676
39.0926518;0.000125;8000
39.11284191;0.005604166667;178.4386617
39.13287035;0.000125;8000
39.15060773;0.000125;8000
39.16739859;0.000125;8000
39.1846777;0.000125;8000
39.20064277;0.000125;8000
39.2143123;0.000125;8000
39.23242848;0.000125;8000
39.24988406;0.000125;8000
39.26819422;0.000125;8000
39.2859366;0.000125;8000
39.30202637;0.000125;8000
39.31960938;0.000125;8000
39.33397742;0.000125;8000
39.3515718;0.000125;8000
39.36838102;0.003104166667;322.147651
39.38722176;0.000125;8000
39.40686449;0.000125;8000
39.42613953;0.006604166667;151.4195584
39.63842644;0.006625;150.9433962
39.67559902;0.000125;8000
39.69467188;;
39.9205859;0.0055625;179.7752809
39.93180637;0.0055625;179.7752809
39.94308434;0.0071875;139.1304348
39.95441297;0.0071875;139.1304348
39.96511961;;
39.97698758;;
39.98791773;0.006833333333;146.3414634
40.00032441;0.003416666667;292.6829268
40.01309856;0.003416666667;292.6829268
40.02447004;0.002770833333;360.9022556
40.03687504;0.002770833333;360.9022556
40.04825387;;
40.06167043;;
40.07434934;;
40.11156434;;
40.12406602;;
40.13515176;;
40.14689148;;
40.15958027;;
40.31318449;;
40.3923307;;
40.42361992;0.0061875;161.6161616
40.43812988;0.0061875;161.6161616
40.48871203;0.001520833333;657.5342466
40.50496969;0.0015625;640
40.52164785;0.0015625;640
40.53707789;0.001625;615.3846154
40.56553492;0.006979166667;143.2835821
40.57817074;0.006979166667;143.2835821
40.65135199;0.0070625;141.5929204
40.69603766;;
41.1268159;;
41.31660836;0.00625;160
41.41388356;;
41.43400762;;
41.45075898;;
41.47014336;0.005583333333;179.1044776
41.56274371;;
41.57608738;;
41.74224633;;
41.7627343;0.006645833333;150.4702194
41.80385281;0.0051875;192.7710843
41.81970934;0.0051875;192.7710843
41.83338578;0.007375;135.5932203
41.87007844;0.005083333333;196.7213115
41.92578566;;
41.93777223;;
41.98592867;0.007291666667;137.1428571
42.00617883;;
42.02919535;0.0043125;231.884058
42.08428805;0.0040625;246.1538462
42.10032402;0.0040625;246.1538462
42.11318758;;
42.1736898;;
42.19128242;;
42.21034633;;
42.22817305;0.001541666667;648.6486486
42.24876086;0.0015625;640
42.26642762;0.001625;615.3846154
42.28336418;0.006583333333;151.8987342
42.33256508;0.006604166667;151.4195584
42.64949152;0.0074375;134.4537815
42.69033336;0.003104166667;322.147651
42.72969992;0.005145833333;194.3319838
42.81005816;0.0071875;139.1304348
42.82343098;0.0071875;139.1304348
43.06735086;0.0073125;136.7521368
43.18432496;;
43.20058699;;
43.25254574;;
43.33232109;0.007333333333;136.3636364
43.3630368;0.004895833333;204.2553191
43.37518523;0.004895833333;204.2553191
43.38718957;0.0031875;313.7254902
43.39963199;0.0031875;313.7254902
43.41118426;0.004541666667;220.1834862
43.42915422;0.0016875;592.5925926
43.44877629;0.004875;205.1282051
43.46818934;;
43.48253566;;
43.49880902;;
43.51928586;0.006625;150.9433962
43.54087063;0.00475;210.5263158
43.57940848;;
43.63473414;;
43.66498106;0.005083333333;196.7213115
43.67874832;0.005083333333;196.7213115
43.70467637;;
43.71834801;;
43.73266449;;
43.74980898;;
43.76342551;;
43.77584879;;
43.84295871;0.004666666667;214.2857143
43.85751207;0.004666666667;214.2857143
43.87019375;0.0016875;592.5925926
43.88317285;0.0016875;592.5925926
43.89541894;0.006416666667;155.8441558
43.90903477;0.006541666667;152.866242
43.92432066;0.006541666667;152.866242
43.98253816;;
43.99850664;;
44.01047074;0.007083333333;141.1764706
44.30492324;0.0001875;5333.333333
44.32472785;0.0001875;5333.333333
44.34220367;0.0001875;5333.333333
44.36328062;0.000125;8000
44.38057617;0.000125;8000
44.39360539;0.000125;8000
44.41093875;0.000125;8000
44.4281818;0.000125;8000
44.44160875;0.000125;8000
44.45385023;0.000125;8000
44.46712602;0.000125;8000
44.48496227;0.000125;8000
44.50238188;0.000125;8000
44.51710273;0.000125;8000
44.53591238;0.000125;8000
44.55330113;0.000125;8000
44.57144301;0.000125;8000
44.58911848;0.000125;8000
44.62615273;0.000125;8000
44.6437643;0.000125;8000
44.66024426;0.000125;8000
44.67385152;0.000125;8000
44.69031082;0.000125;8000
44.70889305;0.000125;8000
44.73124445;0.000125;8000
44.74955973;0.000125;8000
44.76537285;0.000125;8000
44.77761461;0.000125;8000
44.78865141;0.000125;8000
